# time  DeltaF
2500 2.02825
5000 2.65513
7500 1.56963
10000 1.15032
12500 1.6037
15000 1.89351
17500 2.0909
20000 2.2079
22500 2.2079
25000 2.20724
27500 2.171
30000 1.72698
32500 1.11062
35000 1.14165
37500 1.32315
40000 1.47998
42500 1.61042
45000 1.72209
47500 1.81134
50000 1.89404
52500 1.96942
55000 2.03309
57500 2.10235
60000 2.1586
62500 2.20812
65000 2.25933
67500 2.28987
70000 2.28987
72500 2.28987
75000 2.28987
77500 2.28986
80000 2.28981
82500 2.28958
85000 2.2887
87500 2.28573
90000 2.27597
92500 2.24981
95000 2.18916
97500 2.0707
100000 1.84776
102500 1.64388
105000 1.5039
107500 1.53552
110000 1.58299
112500 1.63664
115000 1.69568
117500 1.7516
120000 1.79947
122500 1.84419
125000 1.88921
127500 1.92937
130000 1.96514
132500 2.00259
135000 2.03789
137500 2.06877
140000 2.1011
142500 2.13217
145000 2.16072
147500 2.18867
150000 2.21655
152500 2.24231
155000 2.26816
157500 2.29075
160000 2.31455
162500 2.33565
165000 2.35703
167500 2.37962
170000 2.39999
172500 2.4205
175000 2.44051
177500 2.45871
180000 2.47717
182500 2.49423
185000 2.51185
187500 2.52876
190000 2.54564
192500 2.56158
195000 2.56165
197500 2.56165
200000 2.56165
202500 2.56165
205000 2.56165
207500 2.56165
210000 2.56165
212500 2.56165
215000 2.56164
217500 2.56164
220000 2.56163
222500 2.56161
225000 2.56158
227500 2.56153
230000 2.56144
232500 2.56128
235000 2.56104
237500 2.56066
240000 2.56009
242500 2.55915
245000 2.55766
247500 2.55513
250000 2.55198
252500 2.54717
255000 2.53994
257500 2.52977
260000 2.51504
262500 2.49575
265000 2.46966
267500 2.4389
270000 2.397
272500 2.34418
275000 2.35568
277500 2.37914
280000 2.40244
282500 2.42581
285000 2.44605
287500 2.46542
290000 2.48717
292500 2.50621
295000 2.52621
297500 2.54471
300000 2.56299
302500 2.58092
305000 2.59777
307500 2.6147
310000 2.63098
312500 2.64663
315000 2.66259
317500 2.67762
320000 2.69232
322500 2.70684
325000 2.72135
327500 2.73485
330000 2.74726
332500 2.76022
335000 2.77329
337500 2.78612
340000 2.79904
342500 2.81106
345000 2.8237
347500 2.83558
350000 2.84709
352500 2.85781
355000 2.86919
357500 2.8807
360000 2.89211
362500 2.90289
365000 2.91298
367500 2.92364
370000 2.93414
372500 2.94427
375000 2.95413
377500 2.96432
380000 2.97304
382500 2.98266
385000 2.99199
387500 3.00129
390000 3.01073
392500 3.01951
395000 3.0286
397500 3.03719
400000 3.04574
402500 3.05379
405000 3.06244
407500 3.07074
410000 3.07911
412500 3.0873
415000 3.09522
417500 3.10292
420000 3.11141
422500 3.11931
425000 3.12727
427500 3.13514
430000 3.14269
432500 3.15051
435000 3.15799
437500 3.16589
440000 3.17333
442500 3.18023
445000 3.18738
447500 3.19518
450000 3.20236
452500 3.20639
455000 3.20639
457500 3.20639
460000 3.20639
462500 3.20639
465000 3.20639
467500 3.20639
470000 3.20639
472500 3.20639
475000 3.20639
477500 3.20639
480000 3.20639
482500 3.20639
485000 3.20639
487500 3.20639
490000 3.20639
492500 3.20638
495000 3.20638
497500 3.20638
500000 3.20637
502500 3.20637
505000 3.20636
507500 3.20635
510000 3.20633
512500 3.20632
515000 3.2063
517500 3.20627
520000 3.20623
522500 3.20619
525000 3.20614
527500 3.20607
530000 3.20598
532500 3.20588
535000 3.20576
537500 3.20559
540000 3.2054
542500 3.20515
545000 3.20484
547500 3.20448
550000 3.20401
552500 3.20348
555000 3.20285
557500 3.20205
560000 3.2011
562500 3.19991
565000 3.19857
567500 3.1968
570000 3.19473
572500 3.1923
575000 3.18954
577500 3.18634
580000 3.18215
582500 3.17755
585000 3.17225
587500 3.1661
590000 3.1588
592500 3.15014
595000 3.1409
597500 3.12971
600000 3.11734
602500 3.10134
605000 3.08525
607500 3.06841
610000 3.04973
612500 3.02463
615000 2.99787
617500 2.97145
620000 2.93799
622500 2.90491
625000 2.86722
627500 2.83036
630000 2.78913
632500 2.7418
635000 2.69389
637500 2.69728
640000 2.7056
642500 2.68484
645000 2.65013
647500 2.61385
650000 2.57542
652500 2.53664
655000 2.49403
657500 2.4486
660000 2.42441
662500 2.43099
665000 2.43831
667500 2.44574
670000 2.45269
672500 2.45999
675000 2.46768
677500 2.47568
680000 2.48417
682500 2.49325
685000 2.50135
687500 2.50981
690000 2.51809
692500 2.52654
695000 2.53519
697500 2.54457
700000 2.55286
702500 2.56123
705000 2.5699
707500 2.57848
710000 2.58681
712500 2.59462
715000 2.60271
717500 2.61029
720000 2.61825
722500 2.62626
725000 2.63359
727500 2.64118
730000 2.64855
732500 2.65563
735000 2.66342
737500 2.67035
740000 2.67736
742500 2.68483
745000 2.69176
747500 2.69862
750000 2.70565
752500 2.71222
755000 2.71922
757500 2.72607
760000 2.73256
762500 2.73874
765000 2.74503
767500 2.75124
770000 2.75732
772500 2.76287
775000 2.76894
777500 2.77493
780000 2.78111
782500 2.78695
785000 2.79275
787500 2.79844
790000 2.80428
792500 2.81001
795000 2.81575
797500 2.82164
800000 2.82723
802500 2.83267
805000 2.8385
807500 2.84439
810000 2.84982
812500 2.85565
815000 2.86113
817500 2.86613
820000 2.87143
822500 2.87669
825000 2.88184
827500 2.88655
830000 2.89173
832500 2.89711
835000 2.90204
837500 2.90709
840000 2.91158
842500 2.9167
845000 2.92184
847500 2.9266
850000 2.93136
852500 2.93596
855000 2.94067
857500 2.94548
860000 2.95007
862500 2.95469
865000 2.95942
867500 2.96426
870000 2.96887
872500 2.97314
875000 2.97742
877500 2.98184
880000 2.98611
882500 2.99047
885000 2.99478
887500 2.99926
890000 3.00354
892500 3.00783
895000 3.01199
897500 3.01662
900000 3.02065
902500 3.02508
905000 3.02972
907500 3.03391
910000 3.0378
912500 3.04205
915000 3.04624
917500 3.05043
920000 3.05456
922500 3.05862
925000 3.06228
927500 3.06624
930000 3.07039
932500 3.07439
935000 3.0783
937500 3.08239
940000 3.08605
942500 3.09014
945000 3.09417
947500 3.09795
950000 3.1017
952500 3.10576
955000 3.10934
957500 3.11308
960000 3.11674
962500 3.12026
965000 3.1222
967500 3.1222
970000 3.1222
972500 3.1222
975000 3.1222
977500 3.1222
980000 3.1222
982500 3.1222
985000 3.1222
987500 3.1222
990000 3.12219
992500 3.12219
995000 3.12219
997500 3.12219
1e+06 3.12219
