# time  DeltaF
2500 5.33448
5000 6.03689
7500 6.39583
10000 6.65187
12500 6.85249
15000 7.01946
17500 7.17471
20000 7.29608
22500 7.40893
25000 7.50122
27500 7.59734
30000 7.68043
32500 7.76007
35000 7.8282
37500 7.89522
40000 7.95808
42500 8.01475
45000 8.07305
47500 8.12934
50000 8.1794
52500 8.22987
55000 8.27673
57500 8.3213
60000 8.36948
62500 8.41157
65000 8.45089
67500 8.48653
70000 8.52465
72500 8.56605
75000 8.60098
77500 8.63559
80000 8.6697
82500 8.7001
85000 8.73081
87500 8.76109
90000 8.79021
92500 8.81932
95000 8.84931
97500 8.87392
100000 8.89964
102500 8.92376
105000 8.94716
107500 8.96863
110000 8.99075
112500 9.01122
115000 9.03205
117500 9.05247
120000 9.07393
122500 9.09448
125000 9.11387
127500 9.13277
130000 9.15167
132500 9.17205
135000 9.19138
137500 9.21027
140000 9.22839
142500 9.24666
145000 9.2652
147500 9.2807
150000 9.29589
152500 9.31233
155000 9.32725
157500 9.34389
160000 9.35975
162500 9.37436
165000 9.38798
167500 9.40266
170000 9.41627
172500 9.43097
175000 9.44433
177500 9.45784
180000 9.47154
182500 9.48497
185000 9.49847
187500 9.51085
190000 9.52432
192500 9.53649
195000 9.54928
197500 9.56114
200000 9.57329
202500 9.58464
205000 9.59684
207500 9.60829
210000 9.62016
212500 9.63161
215000 9.64265
217500 9.6536
220000 9.66457
222500 9.67624
225000 9.68817
227500 9.69973
230000 9.7106
232500 9.72145
235000 9.73177
237500 9.74175
240000 9.75156
242500 9.763
245000 9.77306
247500 9.78355
250000 9.79393
252500 9.80443
255000 9.8143
257500 9.8237
260000 9.83293
262500 9.84276
265000 9.85244
267500 9.86175
270000 9.87073
272500 9.8798
275000 9.88886
277500 9.89827
280000 9.90727
282500 9.9159
285000 9.92437
287500 9.93322
290000 9.94186
292500 9.95048
295000 9.95925
297500 9.96746
300000 9.97537
302500 9.98352
305000 9.99194
307500 10.0004
310000 10.0077
312500 10.0153
315000 10.0228
317500 10.0301
320000 10.037
322500 10.0445
325000 10.0519
327500 10.0587
330000 10.0658
332500 10.073
335000 10.08
337500 10.0864
340000 10.0933
342500 10.1
345000 10.1069
347500 10.113
350000 10.1194
352500 10.1263
355000 10.1329
357500 10.1391
360000 10.145
362500 10.151
365000 10.1582
367500 10.1647
370000 10.171
372500 10.177
375000 10.1833
377500 10.1892
380000 10.1956
382500 10.2015
385000 10.2073
387500 10.2134
390000 10.2192
392500 10.2253
395000 10.2318
397500 10.238
400000 10.2438
402500 10.2493
405000 10.2553
407500 10.2609
410000 10.2669
412500 10.2725
415000 10.2774
417500 10.2828
420000 10.2884
422500 10.2939
425000 10.2991
427500 10.3046
430000 10.3103
432500 10.3156
435000 10.3206
437500 10.326
440000 10.331
442500 10.3363
445000 10.3416
447500 10.3465
450000 10.352
452500 10.357
455000 10.3619
457500 10.3672
460000 10.3726
462500 10.3773
465000 10.3821
467500 10.3869
470000 10.392
