# time  DeltaF
2500 19.0558
5000 12.4955
7500 7.9141
10000 4.39695
12500 1.67963
15000 0.163544
17500 -0.641961
20000 -1.17015
22500 -1.48314
25000 -1.05073
27500 -0.617939
30000 -0.257195
32500 0.0492226
35000 0.318843
37500 0.566515
40000 0.774261
42500 0.94985
45000 1.10894
47500 1.24989
50000 1.37689
52500 1.4847
55000 1.58288
57500 1.67006
60000 1.75081
62500 1.82284
65000 1.89021
67500 1.95636
70000 2.01703
72500 2.07804
75000 2.13223
77500 2.18787
80000 2.23903
82500 2.28533
85000 2.3264
87500 2.37555
90000 2.41753
92500 2.45896
95000 2.49909
97500 2.53481
100000 2.56933
102500 2.59826
105000 2.62567
107500 2.65198
110000 2.67997
112500 2.70398
115000 2.72859
117500 2.75416
120000 2.77814
122500 2.80084
125000 2.82453
127500 2.84734
130000 2.86886
132500 2.89012
135000 2.91134
137500 2.93163
140000 2.95312
142500 2.97312
145000 2.99182
147500 3.01265
150000 3.03134
152500 3.05143
155000 3.07068
157500 3.08931
160000 3.10676
162500 3.12403
165000 3.14113
167500 3.15911
170000 3.17568
172500 3.1922
175000 3.20848
177500 3.22473
180000 3.24085
182500 3.25635
185000 3.27186
187500 3.28619
190000 3.30177
192500 3.3167
195000 3.33174
197500 3.34643
200000 3.3606
202500 3.3734
205000 3.38732
207500 3.39934
210000 3.41306
212500 3.42585
215000 3.43848
217500 3.45081
220000 3.46332
222500 3.47597
225000 3.48847
227500 3.49996
230000 3.5117
232500 3.52271
235000 3.53343
237500 3.54551
240000 3.55765
242500 3.56869
245000 3.58029
247500 3.59097
250000 3.60123
252500 3.61187
255000 3.62278
257500 3.63303
260000 3.6435
262500 3.65293
265000 3.66282
267500 3.67219
270000 3.68187
272500 3.69111
275000 3.70066
277500 3.7106
280000 3.72043
282500 3.73035
285000 3.74061
287500 3.7492
290000 3.75815
292500 3.76731
295000 3.7761
297500 3.78458
300000 3.79399
302500 3.80247
305000 3.81106
307500 3.81937
310000 3.82871
312500 3.83733
315000 3.84536
317500 3.85394
320000 3.86194
322500 3.87004
325000 3.87828
327500 3.88665
330000 3.89529
332500 3.90302
335000 3.91082
337500 3.91879
340000 3.9267
342500 3.93415
345000 3.9422
347500 3.95019
350000 3.95768
352500 3.96513
355000 3.97242
357500 3.97938
360000 3.98676
362500 3.99403
365000 4.00099
367500 4.00794
370000 4.01504
372500 4.0217
375000 4.02826
377500 4.03544
380000 4.04244
382500 4.04919
385000 4.05582
387500 4.06281
390000 4.0698
392500 4.07709
395000 4.08341
397500 4.09007
400000 4.0969
402500 4.10325
405000 4.1098
407500 4.11596
410000 4.12204
412500 4.12825
415000 4.13418
417500 4.13997
420000 4.14605
422500 4.15182
425000 4.15797
427500 4.16454
430000 4.17056
432500 4.17651
435000 4.18253
437500 4.1887
440000 4.19413
442500 4.2002
445000 4.20611
447500 4.21165
