# time  DeltaF
2500 10.7267
5000 15.1731
7500 -1.43672
10000 7.36315
12500 14.0875
15000 18.8314
17500 21.2577
20000 15.1109
22500 8.4967
25000 3.79876
27500 0.245661
30000 -2.41563
32500 -1.65422
35000 1.71853
37500 4.37647
40000 6.80093
42500 8.84334
45000 10.555
47500 12.2443
50000 13.7883
52500 15.1412
55000 16.457
57500 17.6155
60000 14.7335
62500 12.3093
65000 10.1591
67500 8.2441
70000 6.5412
72500 5.03039
75000 3.55932
77500 2.34336
80000 1.1918
82500 0.0669877
85000 -0.944945
87500 -1.22112
90000 0.0172235
92500 1.21606
95000 2.38014
97500 3.46341
100000 4.43769
102500 5.32145
105000 6.21071
107500 7.01802
110000 7.7526
112500 8.53972
115000 9.28279
117500 9.96233
120000 10.6696
122500 11.2974
125000 11.903
127500 12.5136
130000 13.0725
132500 13.6294
135000 14.189
137500 14.718
140000 15.208
142500 15.7028
145000 16.1922
147500 16.6527
150000 17.1083
152500 17.5508
155000 17.8504
157500 16.68
160000 15.5461
162500 14.5541
165000 13.5895
167500 12.6862
170000 11.8119
172500 11.0423
175000 10.2884
177500 9.51337
180000 8.82458
182500 8.15984
185000 7.48724
187500 6.87235
190000 6.26059
192500 5.68417
195000 5.13629
197500 4.62887
200000 4.10381
202500 3.58179
205000 3.11295
207500 2.61639
210000 2.18907
212500 1.75421
215000 1.33005
217500 0.901031
220000 0.502928
222500 0.130406
225000 -0.258381
227500 -0.620114
230000 -0.983062
232500 -1.2961
235000 -1.22987
237500 -0.751961
240000 -0.287288
242500 0.188336
245000 0.647261
247500 1.08327
250000 1.54731
252500 1.9701
255000 2.3791
257500 2.78204
260000 3.16274
262500 3.53982
265000 3.92706
267500 4.29937
270000 4.66105
272500 5.0006
275000 5.31891
277500 5.66131
280000 5.97639
282500 6.29405
285000 6.62088
287500 6.91878
290000 7.22432
292500 7.52587
295000 7.81794
297500 8.09573
300000 8.38097
302500 8.64439
305000 8.91827
307500 9.18265
310000 9.44726
312500 9.69899
315000 9.9612
317500 10.2054
320000 10.4564
322500 10.6961
325000 10.9532
327500 11.1973
330000 11.4289
332500 11.6594
335000 11.8901
337500 12.1012
340000 12.3341
342500 12.5641
345000 12.779
347500 12.9851
350000 13.2037
352500 13.4119
355000 13.6164
357500 13.8171
360000 14.012
362500 14.2168
365000 14.4207
367500 14.6196
370000 14.8127
372500 14.9832
375000 15.1703
377500 15.3584
380000 15.5453
382500 15.7339
385000 15.9094
387500 16.0815
390000 16.2522
392500 16.4243
395000 16.6014
397500 16.7756
400000 16.7347
402500 16.2731
405000 15.8401
407500 15.4138
410000 15.008
412500 14.6035
415000 14.2016
417500 13.8198
420000 13.4574
422500 13.0999
425000 12.7406
427500 12.38
430000 12.0391
432500 11.6858
435000 11.3527
437500 11.0436
440000 10.7198
442500 10.4186
445000 10.127
447500 9.83103
450000 9.55132
452500 9.26254
455000 8.99425
457500 8.72331
460000 8.46589
462500 8.209
465000 7.9442
467500 7.70191
470000 7.45933
472500 7.19726
475000 6.94829
477500 6.70551
480000 6.4759
482500 6.24049
485000 6.01373
487500 5.79669
490000 5.56757
492500 5.35382
495000 5.14513
497500 4.92813
500000 4.71734
502500 4.52499
505000 4.31196
507500 4.1097
510000 3.90994
512500 3.70854
515000 3.5063
517500 3.31341
520000 3.11591
522500 2.92715
525000 2.75771
527500 2.58503
530000 2.3887
532500 2.21174
535000 2.04245
537500 1.87046
540000 1.7046
542500 1.52086
545000 1.34679
547500 1.18261
550000 1.01862
552500 0.852749
555000 0.896123
557500 1.09506
560000 1.30955
562500 1.50257
565000 1.70104
567500 1.89543
570000 2.08427
572500 2.27639
575000 2.45561
577500 2.63731
580000 2.81629
582500 2.99605
585000 3.17797
587500 3.34097
590000 3.50983
592500 3.67975
595000 3.84627
597500 4.00407
600000 4.16403
602500 4.32138
605000 4.4794
607500 4.64574
610000 4.80159
612500 4.95607
615000 5.1151
617500 5.26305
620000 5.41313
622500 5.54771
625000 5.69393
627500 5.85849
630000 5.99766
632500 6.14319
635000 6.28351
637500 6.42204
640000 6.5625
642500 6.70285
645000 6.83535
647500 6.96172
650000 7.09201
652500 7.22272
655000 7.35012
657500 7.48378
660000 7.60912
662500 7.73532
665000 7.8587
667500 7.98891
670000 8.11072
672500 8.23682
675000 8.36112
677500 8.48343
680000 8.61183
682500 8.73235
685000 8.85985
687500 8.98019
690000 9.10639
692500 9.22716
695000 9.34387
697500 9.45896
700000 9.57124
702500 9.69313
705000 9.8084
707500 9.91591
710000 10.0268
712500 10.1423
715000 10.2567
717500 10.3724
720000 10.4843
722500 10.596
725000 10.7071
727500 10.8114
730000 10.9179
732500 11.0256
735000 11.1323
737500 11.2292
740000 11.3318
742500 11.4376
745000 11.5342
747500 11.6362
750000 11.7421
752500 11.8446
755000 11.9473
757500 12.049
760000 12.1509
762500 12.2503
765000 12.3414
767500 12.4418
770000 12.5392
772500 12.6337
775000 12.7274
777500 12.8246
780000 12.9225
782500 13.0059
785000 13.102
787500 13.1923
790000 13.2865
792500 13.3776
795000 13.4719
797500 13.5682
800000 13.6589
802500 13.7535
805000 13.8439
807500 13.9309
810000 14.0192
812500 14.1072
815000 14.1901
817500 14.2793
820000 14.366
822500 14.4536
825000 14.5382
827500 14.626
830000 14.7108
832500 14.799
835000 14.8847
837500 14.9653
840000 15.0492
842500 15.1334
845000 15.2157
847500 15.2966
850000 15.3828
852500 15.4646
855000 15.5418
857500 15.6208
860000 15.6988
862500 15.7831
865000 15.8593
867500 15.9422
870000 16.0255
872500 16.1074
875000 16.1809
877500 16.2596
880000 16.3393
882500 16.4149
885000 16.491
887500 16.5648
890000 16.6409
892500 16.7152
895000 16.796
897500 16.8705
900000 16.9425
902500 17.0165
905000 17.0863
907500 17.1575
910000 17.2295
912500 17.2476
915000 17.0502
917500 16.8409
920000 16.6388
922500 16.4359
925000 16.2377
927500 16.0439
930000 15.8458
932500 15.6675
935000 15.4955
937500 15.3141
940000 15.1251
942500 14.95
945000 14.7774
947500 14.6069
950000 14.4305
952500 14.2563
955000 14.099
957500 13.9327
960000 13.7754
962500 13.613
965000 13.4444
967500 13.2853
970000 13.1355
972500 12.9755
975000 12.8214
977500 12.669
980000 12.521
982500 12.3734
985000 12.2237
987500 12.0823
990000 11.9298
992500 11.7875
995000 11.6414
997500 11.5054
1e+06 11.3673
