# time  DeltaF
2500 20.5192
5000 8.79941
7500 -2.90269
10000 5.35657
12500 10.9032
15000 14.651
17500 17.2042
20000 19.1245
22500 19.3389
25000 12.9928
27500 8.96045
30000 5.72092
32500 3.16877
35000 1.04599
37500 -0.610123
40000 -2.10259
42500 -0.871662
45000 1.34952
47500 3.23386
50000 4.83964
52500 6.19161
55000 7.55816
57500 8.60323
60000 9.63588
62500 10.7132
65000 11.5504
67500 12.3524
70000 13.1288
72500 14.0207
75000 14.6507
77500 15.3012
80000 15.8858
82500 16.5044
85000 17.0256
87500 17.5195
90000 18.0105
92500 18.4002
95000 18.7213
97500 19.1405
100000 19.5357
102500 18.4617
105000 16.9418
107500 15.602
110000 14.4455
112500 13.2662
115000 12.2348
117500 11.3916
120000 10.5035
122500 9.71682
125000 8.93626
127500 8.11394
130000 7.39356
132500 6.72374
135000 6.01657
137500 5.48817
140000 4.91568
142500 4.32361
145000 3.79342
147500 3.29186
150000 2.75188
152500 2.28176
155000 1.79728
157500 1.34151
160000 0.868976
162500 0.466958
165000 0.0530755
167500 0.443255
170000 1.14484
172500 1.76508
175000 2.35384
177500 2.81438
180000 3.33397
182500 3.78505
185000 4.27944
187500 4.64352
190000 5.04749
192500 5.48615
195000 5.85924
197500 6.25974
200000 6.56464
202500 6.94061
205000 7.31566
207500 7.60547
210000 7.95637
212500 8.22124
215000 8.589
217500 8.91401
220000 9.18667
222500 9.31718
225000 9.63255
227500 9.97154
230000 10.2435
232500 10.4749
235000 10.6516
237500 10.9436
240000 11.1341
242500 11.3783
245000 11.5471
247500 11.8595
250000 11.991
252500 12.2698
255000 12.487
257500 12.6764
260000 12.8853
262500 13.0628
265000 12.7192
267500 12.2272
270000 11.7726
272500 11.309
275000 10.7815
277500 10.3565
280000 9.96657
282500 9.55715
285000 9.19555
287500 8.83802
290000 8.52248
292500 8.1542
295000 7.80415
297500 7.49021
300000 7.1462
302500 6.85363
305000 6.5385
307500 6.25352
310000 5.95269
312500 5.63777
315000 5.38146
317500 5.10882
320000 4.86191
322500 4.62797
325000 4.37076
327500 4.13748
330000 3.86958
332500 3.6094
335000 3.36956
337500 3.18454
340000 2.95795
342500 2.74652
345000 2.53177
347500 2.32501
350000 2.09901
352500 1.88252
355000 1.68324
357500 1.49355
360000 1.28329
362500 1.09853
365000 0.921454
367500 0.740863
370000 0.559464
372500 0.395622
375000 0.208706
377500 0.036063
380000 -0.144171
382500 -0.320042
385000 -0.477141
387500 -0.645222
390000 -0.796901
392500 -0.961875
395000 -1.1126
397500 -1.24362
400000 -1.39721
402500 -1.15587
405000 -0.871375
407500 -0.594981
410000 -0.347566
412500 -0.0867827
415000 0.139125
417500 0.370666
420000 0.600155
422500 0.816185
425000 1.04106
427500 1.2555
430000 1.4663
432500 1.65292
435000 1.86219
437500 2.05185
440000 2.24136
442500 2.41028
445000 2.5927
447500 2.77705
450000 2.96224
452500 3.14243
455000 3.3387
457500 3.46715
460000 3.60909
462500 3.77941
465000 3.92355
467500 4.0673
470000 4.20579
472500 4.33585
475000 4.47261
477500 4.61482
480000 4.74915
482500 4.88496
485000 5.01509
487500 5.15658
490000 5.29142
492500 5.42506
495000 5.54813
497500 5.67712
500000 5.8119
502500 5.93149
505000 6.05615
507500 6.18081
510000 6.34122
512500 6.47063
515000 6.57942
517500 6.69275
520000 6.81823
522500 6.9292
525000 7.04797
527500 7.11819
530000 7.23814
532500 7.34537
535000 7.46666
537500 7.58394
540000 7.70284
542500 7.81029
545000 7.91827
547500 8.02709
550000 8.12755
552500 8.22879
555000 8.32983
557500 8.43278
560000 8.53547
562500 8.6397
565000 8.74056
567500 8.84021
570000 8.94071
572500 9.04195
575000 9.14009
577500 9.23597
580000 9.38707
582500 9.41947
585000 9.51485
587500 9.60444
590000 9.69898
592500 9.79178
595000 9.88474
597500 10.038
600000 10.1161
602500 10.1542
605000 10.2588
607500 10.3228
610000 10.4106
612500 10.5079
615000 10.5887
617500 10.6597
620000 10.7579
622500 10.8389
625000 10.9297
627500 11.0124
630000 11.0888
632500 11.1763
635000 11.2567
637500 11.3155
640000 11.4622
642500 11.5625
645000 11.6232
647500 11.7028
650000 11.7136
652500 11.7877
655000 11.9355
657500 11.9394
660000 12.0868
662500 12.1577
665000 12.1556
667500 12.2243
670000 12.3681
672500 12.3687
675000 12.4417
677500 12.6001
680000 12.6566
682500 12.7259
685000 12.7216
687500 12.8772
690000 12.9629
692500 13.0153
695000 13.0806
697500 13.1818
700000 13.1774
702500 13.2433
705000 13.3145
707500 13.4695
710000 13.5198
712500 13.5067
715000 13.6566
717500 13.7051
720000 13.7508
722500 13.8138
725000 13.8895
727500 13.9063
730000 13.9982
732500 14.0588
735000 14.1239
737500 14.2005
740000 14.27
742500 14.3132
745000 14.3724
747500 14.4351
750000 14.4941
752500 14.5919
755000 14.6541
757500 14.7356
760000 14.7794
762500 14.7491
765000 14.901
767500 14.9656
770000 15.0257
772500 15.085
775000 15.0564
777500 15.1149
780000 15.2204
782500 15.1911
785000 15.3879
787500 15.3201
790000 15.3845
792500 15.5169
795000 15.4986
797500 15.2977
800000 15.075
802500 14.8329
805000 14.6181
807500 14.3924
810000 14.1986
812500 14.004
815000 13.7929
817500 13.6392
820000 13.4664
822500 13.3005
825000 13.1688
827500 13.0071
830000 12.8305
832500 12.7066
835000 12.5418
837500 12.4051
840000 12.2519
842500 12.1094
845000 11.9644
847500 11.8244
850000 11.6862
852500 11.5595
855000 11.4381
857500 11.2905
860000 11.1336
862500 10.9985
865000 10.8822
867500 10.7394
870000 10.6701
872500 10.5541
875000 10.3583
877500 10.2549
880000 10.1629
882500 10.0418
885000 9.91942
887500 9.79568
890000 9.64359
892500 9.51254
895000 9.43881
897500 9.28886
900000 9.17338
902500 9.05769
905000 8.94145
907500 8.82372
910000 8.73274
912500 8.60246
915000 8.50348
917500 8.425
920000 8.29298
922500 8.17666
925000 8.1236
927500 8.01026
930000 7.90933
932500 7.79767
935000 7.67552
937500 7.58502
940000 7.4517
942500 7.34701
945000 7.23933
947500 7.14935
950000 7.08302
952500 6.9927
955000 6.91139
957500 6.81866
960000 6.7604
962500 6.6688
965000 6.54483
967500 6.45273
970000 6.35908
972500 6.26668
975000 6.17914
977500 6.09114
980000 5.99575
982500 5.91015
985000 5.81401
987500 5.72496
990000 5.64737
992500 5.55656
995000 5.46502
997500 5.38908
1e+06 5.30355
