# time  DeltaF
2500 20.728
5000 20.7209
7500 18.264
10000 15.6732
12500 13.4263
15000 11.4293
17500 9.80205
20000 8.20054
22500 6.84345
25000 5.4851
27500 4.31117
30000 3.27478
32500 2.3508
35000 1.50823
37500 0.856758
40000 0.350445
42500 -0.00937641
45000 -0.311147
47500 -0.55646
50000 -0.750686
52500 -0.912242
55000 -0.968227
57500 -0.720411
60000 -0.475329
62500 -0.269214
65000 -0.0777229
67500 0.0962408
70000 0.251503
72500 0.381868
75000 0.505231
77500 0.622276
80000 0.727092
82500 0.824892
85000 0.918618
87500 1.00765
90000 1.08564
92500 1.15646
95000 1.23107
97500 1.29789
100000 1.36616
102500 1.42355
105000 1.47484
107500 1.5269
110000 1.58234
112500 1.63181
115000 1.67773
117500 1.72456
120000 1.76825
122500 1.81074
125000 1.85316
127500 1.89061
130000 1.92804
132500 1.96429
135000 1.99686
137500 2.03155
140000 2.06248
142500 2.09391
145000 2.12452
147500 2.15494
150000 2.18338
152500 2.21131
155000 2.23619
157500 2.26038
160000 2.28508
162500 2.30725
165000 2.33037
167500 2.3534
170000 2.37392
172500 2.39243
175000 2.41315
177500 2.43525
180000 2.4555
182500 2.47617
185000 2.4947
187500 2.5137
190000 2.53412
192500 2.55349
195000 2.57243
197500 2.59035
200000 2.60591
202500 2.62349
205000 2.64068
207500 2.65776
210000 2.67409
212500 2.68924
215000 2.70497
217500 2.71944
220000 2.7342
222500 2.74935
225000 2.76385
227500 2.77808
230000 2.79096
232500 2.80436
235000 2.81673
237500 2.83006
240000 2.84233
242500 2.85626
245000 2.86947
247500 2.88339
250000 2.89686
252500 2.90909
255000 2.92137
257500 2.93409
260000 2.9467
262500 2.95841
265000 2.97087
267500 2.98199
270000 2.99379
272500 3.00515
275000 3.01629
277500 3.02786
280000 3.03959
282500 3.04969
285000 3.06143
287500 3.07145
290000 3.08155
292500 3.09178
295000 3.10316
297500 3.11424
300000 3.12457
302500 3.1338
305000 3.14338
307500 3.15218
310000 3.1612
312500 3.17034
315000 3.18039
317500 3.19011
320000 3.19915
322500 3.2083
325000 3.21781
327500 3.22717
330000 3.23682
332500 3.24611
335000 3.25581
337500 3.26368
340000 3.27214
