# time  DeltaF
2500 1.56121
5000 2.13216
7500 1.31711
10000 1.87907
12500 2.1801
15000 2.39345
17500 2.42045
20000 2.41939
22500 2.31706
25000 1.48201
27500 1.4345
30000 1.64563
32500 1.82358
35000 1.95491
37500 2.0754
40000 2.17174
42500 2.25887
45000 2.33477
47500 2.4028
50000 2.47017
52500 2.52662
55000 2.53678
57500 2.53678
60000 2.53678
62500 2.53675
65000 2.5366
67500 2.5357
70000 2.53142
72500 2.51141
75000 2.4401
77500 2.27047
80000 2.25746
82500 2.33828
85000 2.40689
87500 2.46901
90000 2.52674
92500 2.58104
95000 2.62944
97500 2.67654
100000 2.72199
102500 2.76327
105000 2.79875
107500 2.83139
110000 2.86672
112500 2.89904
115000 2.93268
117500 2.96274
120000 2.99077
122500 3.01791
125000 3.04581
127500 3.04739
130000 3.04739
132500 3.04739
135000 3.04738
137500 3.04736
140000 3.04732
142500 3.04721
145000 3.04697
147500 3.04638
150000 3.04527
152500 3.04276
155000 3.03822
157500 3.02912
160000 3.01204
162500 2.98153
165000 2.93502
167500 2.86564
170000 2.76974
172500 2.63628
175000 2.47727
177500 2.29536
180000 2.10924
182500 1.94491
185000 1.86322
187500 1.87707
190000 1.89739
192500 1.92369
195000 1.95324
197500 1.98282
200000 2.01005
202500 2.03999
205000 2.06954
207500 2.09711
210000 2.1243
212500 2.15086
215000 2.1746
217500 2.19937
220000 2.22225
222500 2.24486
225000 2.26875
227500 2.29022
230000 2.31037
232500 2.33103
235000 2.35126
237500 2.36827
240000 2.38652
242500 2.40415
245000 2.42119
247500 2.43791
250000 2.45336
252500 2.46938
255000 2.48414
257500 2.5002
260000 2.51564
262500 2.5297
265000 2.54483
267500 2.55844
270000 2.57145
272500 2.58489
275000 2.59888
277500 2.61137
280000 2.62546
282500 2.6375
285000 2.6495
287500 2.66175
290000 2.67356
292500 2.68591
295000 2.6977
297500 2.70814
300000 2.71875
302500 2.72886
305000 2.74023
307500 2.75096
310000 2.76166
312500 2.77249
315000 2.78362
317500 2.79353
320000 2.79741
322500 2.79741
325000 2.79741
327500 2.79741
330000 2.79741
332500 2.79741
335000 2.79741
337500 2.79741
340000 2.79741
342500 2.7974
345000 2.7974
347500 2.7974
350000 2.7974
352500 2.79739
355000 2.79738
357500 2.79737
360000 2.79736
362500 2.79734
365000 2.79731
367500 2.79727
370000 2.79722
372500 2.79714
375000 2.79703
377500 2.79689
380000 2.7967
382500 2.79645
385000 2.7961
387500 2.79567
390000 2.79509
392500 2.79436
395000 2.79341
397500 2.79203
400000 2.7903
402500 2.78818
405000 2.78518
407500 2.78131
410000 2.77749
412500 2.77221
415000 2.76497
417500 2.75641
420000 2.74625
422500 2.73375
425000 2.71921
427500 2.70076
430000 2.67932
432500 2.65431
435000 2.62265
437500 2.58556
440000 2.5483
442500 2.50338
445000 2.45452
447500 2.40676
450000 2.35637
452500 2.30383
455000 2.24398
457500 2.18133
460000 2.12683
462500 2.06091
465000 1.99747
467500 1.98937
470000 1.99648
472500 2.00395
475000 2.01265
477500 2.02238
480000 2.0325
482500 2.04298
485000 2.05391
487500 2.06501
490000 2.07699
492500 2.08878
495000 2.10119
497500 2.11379
500000 2.1258
502500 2.13773
505000 2.14998
507500 2.16097
510000 2.17214
512500 2.18328
515000 2.19476
517500 2.20549
520000 2.21635
522500 2.22784
525000 2.23846
527500 2.24843
530000 2.25772
532500 2.26816
535000 2.27908
537500 2.28911
540000 2.29936
542500 2.30887
545000 2.31815
547500 2.32792
