# time  DeltaF
2500 9.89037
5000 5.58665
7500 3.25683
10000 12.6709
12500 18.5461
15000 21.4546
17500 13.4404
20000 6.44183
22500 1.8281
25000 -1.69493
27500 1.2137
30000 4.61932
32500 7.54018
35000 9.89236
37500 12.1209
40000 13.9611
42500 15.6597
45000 17.1672
47500 18.518
50000 19.7802
52500 20.6567
55000 18.1476
57500 15.1569
60000 12.4612
62500 10.1478
65000 8.26637
67500 6.50252
70000 4.91758
72500 3.40865
75000 2.01457
77500 0.827468
80000 1.53691
82500 2.89928
85000 4.06631
87500 5.12628
90000 6.1378
92500 7.12584
95000 8.01662
97500 8.87947
100000 9.74492
102500 10.5305
105000 11.2399
107500 11.8955
110000 12.5966
112500 13.2614
115000 13.9287
117500 14.554
120000 15.1335
122500 15.693
125000 16.2651
127500 15.0114
130000 13.8011
132500 12.6549
135000 11.5399
137500 10.5458
140000 9.60974
142500 8.71361
145000 7.87316
147500 7.03238
150000 6.28858
152500 5.53336
155000 4.86364
157500 4.17464
160000 3.52147
162500 2.88936
165000 2.3248
167500 1.78911
170000 1.27415
172500 0.752912
175000 0.258923
177500 -0.246133
180000 -0.722327
182500 -1.14102
185000 -1.05439
187500 -0.445617
190000 0.173955
192500 0.780085
195000 1.3609
197500 1.90316
200000 2.38693
202500 2.89673
205000 3.3934
207500 3.86926
210000 4.33284
212500 4.79032
215000 5.21272
217500 5.64137
220000 6.04571
222500 6.45326
225000 6.87556
227500 7.26401
230000 7.63701
232500 8.01567
235000 8.39061
237500 8.7187
240000 9.0601
242500 9.39654
245000 9.72295
247500 10.0473
250000 10.3493
252500 10.664
255000 10.9529
257500 11.2637
260000 11.5688
262500 11.8528
265000 12.1519
267500 12.43
270000 12.6926
272500 12.9642
275000 13.2432
277500 13.495
280000 13.7751
282500 14.0246
285000 14.2747
287500 14.5261
290000 14.7723
292500 15.0248
295000 15.2657
297500 15.4858
300000 15.7082
302500 15.9238
305000 16.1587
307500 16.3802
310000 16.5994
312500 16.8252
315000 17.0499
317500 17.2537
320000 16.9747
322500 16.4121
325000 15.859
327500 15.3043
330000 14.7898
332500 14.3201
335000 13.854
337500 13.3764
340000 12.9399
342500 12.4901
345000 12.0933
347500 11.7052
350000 11.296
352500 10.9132
355000 10.5216
357500 10.142
360000 9.78137
362500 9.42426
365000 9.09355
367500 8.74743
370000 8.42564
372500 8.07106
375000 7.76085
377500 7.45251
380000 7.13819
382500 6.84272
385000 6.54079
387500 6.25844
390000 5.97469
392500 5.70312
395000 5.43835
397500 5.14895
400000 4.87043
402500 4.61301
405000 4.33743
407500 4.06638
410000 3.85084
412500 3.61146
415000 3.36312
417500 3.12456
420000 2.89742
422500 2.66834
425000 2.45134
427500 2.22737
430000 2.01187
432500 1.80247
435000 1.57497
437500 1.35289
440000 1.15331
442500 0.943559
445000 0.738636
447500 0.550099
450000 0.369651
452500 0.190608
455000 -4.31421e-05
457500 -0.192062
460000 -0.352327
462500 -0.5425
465000 -0.719993
467500 -0.562688
470000 -0.307354
472500 -0.0686284
475000 0.172394
477500 0.41762
480000 0.656013
482500 0.882026
485000 1.10812
487500 1.32588
490000 1.54952
492500 1.76712
495000 1.98995
497500 2.2142
500000 2.42424
502500 2.6342
505000 2.84576
507500 3.03445
510000 3.22946
512500 3.41928
515000 3.61508
517500 3.79982
520000 3.98913
522500 4.18309
525000 4.36556
527500 4.5441
530000 4.71191
532500 4.89372
535000 5.08063
537500 5.26007
540000 5.43966
542500 5.60906
545000 5.77487
547500 5.94586
550000 6.1105
552500 6.26496
555000 6.42922
557500 6.57101
560000 6.73692
562500 6.89685
565000 7.04909
567500 7.20243
570000 7.35257
572500 7.49658
575000 7.64632
577500 7.79438
580000 7.94199
582500 8.0868
585000 8.2339
587500 8.37308
590000 8.52124
592500 8.65788
595000 8.79142
597500 8.93626
600000 9.07914
602500 9.21986
605000 9.35459
607500 9.48779
610000 9.61199
612500 9.73308
615000 9.857
617500 9.9853
620000 10.1116
622500 10.2384
625000 10.363
627500 10.492
630000 10.617
632500 10.7452
635000 10.8767
637500 10.9947
640000 11.1083
642500 11.23
645000 11.3447
647500 11.4686
650000 11.5839
652500 11.7049
655000 11.8197
657500 11.9335
660000 12.0509
662500 12.1686
665000 12.2895
667500 12.3985
670000 12.5097
672500 12.6221
675000 12.7337
677500 12.8418
680000 12.9573
682500 13.0701
685000 13.1739
687500 13.2756
690000 13.3796
692500 13.4923
695000 13.5994
697500 13.6968
700000 13.8033
702500 13.9012
705000 14.0073
707500 14.1144
710000 14.2253
712500 14.3178
715000 14.4143
717500 14.5098
720000 14.6181
722500 14.7157
725000 14.8181
727500 14.9177
730000 15.0081
732500 15.1046
735000 15.204
737500 15.3004
740000 15.3975
742500 15.4901
745000 15.5782
747500 15.6797
750000 15.768
752500 15.857
755000 15.9453
757500 16.0379
760000 16.1262
762500 16.215
765000 16.3028
767500 16.3918
770000 16.4731
772500 16.5534
775000 16.6177
777500 16.3714
780000 16.1385
782500 15.9171
785000 15.692
787500 15.4644
790000 15.248
792500 15.0321
795000 14.8229
797500 14.6207
800000 14.4125
802500 14.2104
805000 14.0104
807500 13.8151
810000 13.6163
812500 13.4297
815000 13.2375
817500 13.052
820000 12.8675
822500 12.6851
825000 12.5182
827500 12.3409
830000 12.1668
832500 11.9979
835000 11.8248
837500 11.6595
840000 11.5001
842500 11.333
845000 11.1651
847500 10.9971
850000 10.8302
852500 10.679
855000 10.5276
857500 10.3731
860000 10.2187
862500 10.0706
865000 9.92507
867500 9.768
870000 9.61713
872500 9.46708
875000 9.32618
877500 9.1846
880000 9.0385
882500 8.89028
885000 8.74992
887500 8.60357
890000 8.46518
892500 8.3354
895000 8.20385
897500 8.06636
900000 7.93516
902500 7.80453
905000 7.67667
907500 7.54512
910000 7.41903
912500 7.28475
915000 7.1594
917500 7.03695
920000 6.91354
922500 6.7805
925000 6.66023
927500 6.53522
930000 6.41384
932500 6.29523
935000 6.17928
937500 6.05891
940000 5.94989
942500 5.83673
945000 5.72365
947500 5.60939
950000 5.5005
952500 5.38346
955000 5.27096
957500 5.16112
960000 5.04798
962500 4.94142
965000 4.83152
967500 4.71833
970000 4.60588
972500 4.49555
975000 4.38908
977500 4.28295
980000 4.17475
982500 4.07024
985000 3.97114
987500 3.86612
990000 3.76928
992500 3.66089
995000 3.56384
997500 3.46545
1e+06 3.3686
