# time  DeltaF
2500 17.2126
5000 3.32301
7500 13.9763
10000 18.8375
12500 20.2938
15000 16.0421
17500 8.78217
20000 4.02067
22500 0.631945
25000 -1.69045
27500 1.14249
30000 3.84583
32500 6.06826
35000 8.02843
37500 9.7557
40000 11.226
42500 12.5313
45000 13.6598
47500 14.6695
50000 15.6491
52500 16.5081
55000 17.2893
57500 18.004
60000 18.7909
62500 19.2034
65000 19.8388
67500 20.0786
70000 20.6492
72500 18.5232
75000 16.3149
77500 14.555
80000 13.0976
82500 11.5885
85000 10.2859
87500 9.06851
90000 8.05409
92500 7.05244
95000 6.11005
97500 5.2415
100000 4.46654
102500 3.67698
105000 2.97975
107500 2.29021
110000 1.64289
112500 1.00527
115000 0.387319
117500 -0.159787
120000 -0.396548
122500 0.552816
125000 1.4136
127500 2.17488
130000 2.85504
132500 3.50657
135000 4.1343
137500 4.70806
140000 5.23263
142500 5.73774
145000 6.24095
147500 6.70414
150000 7.18089
152500 7.61715
155000 8.04276
157500 8.47758
160000 8.88876
162500 9.26526
165000 9.6436
167500 10.0984
170000 10.4608
172500 10.7548
175000 11.0316
177500 11.3942
180000 11.6708
182500 11.9932
185000 12.28
187500 12.5926
190000 12.8726
192500 13.1164
195000 13.3718
197500 13.6311
200000 13.8992
202500 14.1473
205000 14.4063
207500 14.6353
210000 14.8706
212500 15.0912
215000 15.3142
217500 15.5232
220000 15.7354
222500 15.9406
225000 16.1404
227500 16.2743
230000 16.639
232500 16.6983
235000 16.8797
237500 17.0613
240000 16.8946
242500 16.152
245000 15.5174
247500 14.8625
250000 14.3036
252500 13.817
255000 13.2888
257500 12.774
260000 12.2976
262500 11.8516
265000 11.4006
267500 10.9715
270000 10.4949
272500 10.0924
275000 9.66897
277500 9.29507
280000 8.91685
282500 8.61111
285000 8.2407
287500 7.90819
290000 7.62478
292500 7.30284
295000 6.95699
297500 6.6837
300000 6.35074
302500 6.0662
305000 5.77798
307500 5.45747
310000 5.18535
312500 4.91201
315000 4.68257
317500 4.38494
320000 4.12362
322500 3.92245
325000 3.64576
327500 3.44235
330000 3.1772
332500 2.95485
335000 2.73364
337500 2.52774
340000 2.30702
342500 2.10779
345000 1.89544
347500 1.69024
350000 1.46359
352500 1.62509
355000 1.92961
357500 2.20924
360000 2.46847
362500 2.70124
365000 2.96238
367500 3.21769
370000 3.45013
372500 3.66641
375000 3.88613
377500 4.08856
380000 4.31563
382500 4.50745
385000 4.69752
387500 4.89949
390000 5.10414
392500 5.29194
395000 5.4871
397500 5.6487
400000 5.81391
402500 5.95797
405000 6.19023
407500 6.34034
410000 6.55001
412500 6.72704
415000 6.84787
417500 7.05406
420000 7.18514
422500 7.29412
425000 7.47135
427500 7.66142
430000 7.81829
432500 7.97667
435000 8.09801
437500 8.24021
440000 8.40023
442500 8.54035
445000 8.72506
447500 8.80979
450000 8.96157
452500 9.04267
455000 9.16398
457500 9.35659
460000 9.45678
462500 9.56807
465000 9.74468
467500 9.93189
470000 9.98859
472500 10.1727
475000 10.2464
477500 10.3081
480000 10.5026
482500 10.6314
485000 10.7568
487500 10.8729
490000 10.9211
492500 10.9707
495000 11.0667
497500 11.2241
500000 11.3165
502500 11.4132
