# time  DeltaF
2500 5.0845
5000 23.2968
7500 2.18092
10000 3.49966
12500 11.818
15000 17.5146
17500 21.7813
20000 22.2055
22500 13.6949
25000 7.77254
27500 3.25121
30000 -0.158291
32500 -2.85335
35000 0.520244
37500 3.70608
40000 6.40617
42500 8.74713
45000 10.7113
47500 12.5157
50000 14.2334
52500 15.8505
55000 17.3001
57500 18.6425
60000 19.8848
62500 20.9411
65000 19.5033
67500 16.6311
70000 14.1054
72500 11.8638
75000 9.9379
77500 8.2087
80000 6.59919
82500 5.13471
85000 3.7245
87500 2.57707
90000 1.40235
92500 0.318354
95000 -0.638386
97500 -1.46367
100000 -0.142817
102500 1.12434
105000 2.25366
107500 3.34729
110000 4.39069
112500 5.34408
115000 6.22904
117500 7.05717
120000 7.85062
122500 8.6024
125000 9.33316
127500 10.0874
130000 10.788
132500 11.4893
135000 12.1449
137500 12.7506
140000 13.3278
142500 13.9004
145000 14.4808
147500 15.0387
150000 15.5883
152500 16.0976
155000 16.6294
157500 17.1302
160000 17.6133
162500 18.0889
165000 18.5347
167500 18.9771
170000 19.383
172500 19.8284
175000 20.2351
177500 20.6087
180000 20.9869
182500 21.3132
185000 21.6232
187500 20.5894
190000 19.5185
192500 18.4895
195000 17.4718
197500 16.5629
200000 15.6413
202500 14.7807
205000 13.9634
207500 13.1778
210000 12.4363
212500 11.7495
215000 11.0415
217500 10.3711
220000 9.71645
222500 9.09478
225000 8.50851
227500 7.93234
230000 7.38097
232500 6.85699
235000 6.31201
237500 5.83177
240000 5.34056
242500 4.8596
245000 4.3743
247500 3.92692
250000 3.49232
252500 3.04372
255000 2.62225
257500 2.2255
260000 1.84411
262500 1.43792
265000 1.05633
267500 0.709548
270000 0.368306
272500 -0.00316894
275000 -0.349573
277500 -0.65228
280000 -0.811571
282500 -0.358681
285000 0.0794163
287500 0.529088
290000 0.953167
292500 1.37486
295000 1.77291
297500 2.19465
300000 2.59378
302500 2.96008
305000 3.31592
307500 3.67448
310000 4.03555
312500 4.38338
315000 4.72752
317500 5.08194
320000 5.39673
322500 5.71761
325000 6.02466
327500 6.33968
330000 6.63969
332500 6.93655
335000 7.22976
337500 7.5187
340000 7.8091
342500 8.09874
345000 8.37135
347500 8.62821
350000 8.88085
352500 9.12904
355000 9.39344
357500 9.64472
360000 9.89682
362500 10.1469
365000 10.4037
367500 10.6584
370000 10.9101
372500 11.1426
375000 11.373
377500 11.5965
380000 11.8295
382500 12.0579
385000 12.2812
387500 12.5124
390000 12.7411
392500 12.9582
395000 13.1681
397500 13.3802
400000 13.5846
402500 13.7861
405000 13.9814
407500 14.1885
410000 14.3916
412500 14.596
415000 14.7902
417500 14.9939
420000 15.1857
422500 15.3671
425000 15.5568
427500 15.7384
430000 15.9223
432500 16.104
435000 16.2871
437500 16.4639
440000 16.6344
442500 16.8116
445000 17.0013
447500 17.1703
450000 17.3442
452500 17.5131
455000 17.674
457500 17.8445
460000 18.0082
462500 18.1697
465000 18.3324
467500 18.0558
470000 17.6258
472500 17.2189
475000 16.8109
477500 16.4163
480000 16.0181
482500 15.6362
485000 15.2868
487500 14.9491
490000 14.5973
492500 14.2425
495000 13.8865
497500 13.5666
500000 13.2605
502500 12.9592
505000 12.6563
507500 12.3606
510000 12.0572
512500 11.7695
515000 11.4712
517500 11.1929
520000 10.906
522500 10.6335
525000 10.3511
527500 10.0967
530000 9.82514
532500 9.57084
535000 9.32705
537500 9.0688
540000 8.81507
542500 8.57046
545000 8.33148
547500 8.11262
550000 7.89491
552500 7.6494
555000 7.41722
557500 7.19375
560000 6.97188
562500 6.74665
565000 6.53315
567500 6.32733
570000 6.11301
572500 5.91557
575000 5.71639
577500 5.51684
580000 5.32249
582500 5.12244
585000 4.93614
587500 4.74132
590000 4.53778
592500 4.34201
595000 4.15828
597500 3.9743
600000 3.79188
602500 3.6222
605000 3.44694
607500 3.26536
610000 3.08598
612500 2.92047
615000 2.73826
617500 2.56291
620000 2.39478
622500 2.22342
625000 2.0585
627500 1.8868
630000 1.71819
632500 1.55307
635000 1.39718
637500 1.24158
640000 1.09951
642500 0.959456
645000 0.820621
647500 0.702701
650000 0.896061
652500 1.07295
655000 1.26003
657500 1.44665
660000 1.62059
662500 1.7967
665000 1.97845
667500 2.15993
670000 2.33655
672500 2.52072
675000 2.70339
677500 2.87651
680000 3.05036
682500 3.21588
685000 3.37672
687500 3.54374
690000 3.69901
692500 3.86408
695000 4.03121
697500 4.18885
700000 4.34794
702500 4.49943
705000 4.65326
707500 4.8046
710000 4.9616
712500 5.1161
715000 5.26441
717500 5.40824
720000 5.54476
722500 5.69704
