# time  DeltaF
2500 1.35689
5000 2.2908
7500 2.39446
10000 1.29743
12500 1.77496
15000 2.08693
17500 2.30628
20000 2.38156
22500 2.38127
25000 2.34869
27500 1.85165
30000 1.18619
32500 1.29008
35000 1.48272
37500 1.63235
40000 1.76034
42500 1.87253
45000 1.96156
47500 2.04125
50000 2.11747
52500 2.18047
55000 2.22623
57500 2.22623
60000 2.22622
62500 2.22618
65000 2.22587
67500 2.22402
70000 2.21708
72500 2.188
75000 2.11001
77500 1.91905
80000 1.67889
82500 1.7333
85000 1.8061
87500 1.87346
90000 1.94028
92500 1.9922
95000 2.04847
97500 2.1024
100000 2.15122
102500 2.19713
105000 2.23933
107500 2.27662
110000 2.31584
112500 2.35059
115000 2.38374
117500 2.41674
120000 2.44902
122500 2.47638
125000 2.50363
127500 2.53114
130000 2.5563
132500 2.57997
135000 2.60356
137500 2.62762
140000 2.65037
142500 2.65313
145000 2.65313
147500 2.65313
150000 2.65313
152500 2.65313
155000 2.65313
157500 2.65312
160000 2.65309
162500 2.65304
165000 2.65294
167500 2.65273
170000 2.65231
172500 2.65151
175000 2.65019
177500 2.64734
180000 2.64282
182500 2.63522
185000 2.62149
187500 2.59968
190000 2.56847
192500 2.52293
195000 2.45746
197500 2.36328
200000 2.25688
202500 2.13416
205000 2.01438
207500 1.8856
210000 1.84725
212500 1.8632
215000 1.88355
217500 1.90795
220000 1.93429
222500 1.96158
225000 1.98872
227500 2.01438
230000 2.04096
232500 2.06677
235000 2.09211
237500 2.11602
240000 2.13828
242500 2.16016
245000 2.18097
247500 2.20203
250000 2.22208
252500 2.2407
255000 2.25863
257500 2.27657
260000 2.29351
262500 2.31091
265000 2.32712
267500 2.34329
270000 2.36156
272500 2.37689
275000 2.39307
277500 2.40754
280000 2.42174
282500 2.43665
285000 2.45084
287500 2.46448
290000 2.47845
292500 2.49129
295000 2.50392
297500 2.51724
300000 2.52925
302500 2.54247
305000 2.55438
307500 2.56619
310000 2.57884
312500 2.5897
315000 2.60172
317500 2.61263
320000 2.62421
322500 2.63556
325000 2.6462
327500 2.65674
330000 2.66698
332500 2.67763
335000 2.68832
337500 2.69833
340000 2.70706
342500 2.71691
345000 2.72664
347500 2.73563
350000 2.74434
352500 2.75293
355000 2.76222
357500 2.7711
360000 2.77991
362500 2.78833
365000 2.7969
367500 2.80538
370000 2.80716
372500 2.80716
375000 2.80716
377500 2.80716
380000 2.80716
382500 2.80716
385000 2.80716
387500 2.80716
390000 2.80716
392500 2.80716
395000 2.80716
397500 2.80716
400000 2.80715
402500 2.80715
405000 2.80715
407500 2.80715
410000 2.80715
412500 2.80714
415000 2.80713
417500 2.80712
420000 2.80711
422500 2.80709
425000 2.80707
427500 2.80704
430000 2.807
432500 2.80695
435000 2.80688
437500 2.80679
440000 2.80667
442500 2.80651
445000 2.80632
447500 2.80606
450000 2.80576
452500 2.80536
455000 2.80484
457500 2.80421
460000 2.80344
462500 2.80243
465000 2.80121
467500 2.79966
470000 2.79761
472500 2.79538
475000 2.79244
477500 2.78909
480000 2.78473
482500 2.77961
485000 2.77339
487500 2.76597
490000 2.75638
492500 2.74614
495000 2.73423
497500 2.72
500000 2.70303
502500 2.68376
505000 2.66049
507500 2.6353
510000 2.60542
512500 2.57326
515000 2.53512
517500 2.49609
520000 2.45211
522500 2.40344
525000 2.35637
527500 2.30714
530000 2.29637
532500 2.30537
535000 2.31437
537500 2.32349
540000 2.33355
542500 2.34424
545000 2.35549
547500 2.36627
550000 2.37665
552500 2.38746
555000 2.39866
557500 2.4087
560000 2.41994
562500 2.43019
565000 2.44076
567500 2.45102
570000 2.46086
572500 2.47061
575000 2.48046
577500 2.48995
580000 2.49973
582500 2.50973
585000 2.51917
587500 2.52813
590000 2.53696
592500 2.54653
595000 2.55651
597500 2.56445
600000 2.5728
602500 2.58144
605000 2.58995
607500 2.59797
610000 2.60633
612500 2.61455
615000 2.62275
617500 2.63038
620000 2.63838
622500 2.64584
625000 2.65349
627500 2.66093
630000 2.66844
632500 2.67503
635000 2.68239
637500 2.68913
640000 2.69567
642500 2.70328
645000 2.71075
647500 2.71705
650000 2.72358
652500 2.73008
655000 2.73661
657500 2.74353
660000 2.7497
662500 2.75615
665000 2.76281
667500 2.769
670000 2.77554
672500 2.78188
675000 2.788
677500 2.7946
680000 2.80038
682500 2.80607
685000 2.812
687500 2.81817
690000 2.82425
692500 2.82952
695000 2.83493
697500 2.84063
700000 2.84616
702500 2.85171
705000 2.8577
707500 2.86287
710000 2.86831
712500 2.8739
715000 2.87944
717500 2.885
720000 2.88986
722500 2.89532
725000 2.90061
727500 2.90523
730000 2.91071
