# time  DeltaF
2500 12.8614
5000 5.87378
7500 14.7971
10000 19.2802
12500 19.8361
15000 9.36794
17500 3.9856
20000 0.180508
22500 -2.4237
25000 0.587136
27500 4.0667
30000 6.62651
32500 8.69403
35000 10.559
37500 12.0083
40000 13.2301
42500 14.4672
45000 15.531
47500 16.5099
50000 17.3539
52500 18.1683
55000 15.7308
57500 13.219
60000 11.2412
62500 9.61021
65000 8.11993
67500 6.86538
70000 5.53672
72500 4.51282
75000 3.46083
77500 2.49753
80000 1.55934
82500 0.722189
85000 0.0140426
87500 -0.698264
90000 -0.91768
92500 0.331601
95000 1.38322
97500 2.33816
100000 3.27539
102500 4.01814
105000 4.69255
107500 5.37183
110000 6.06644
112500 6.72051
115000 7.28255
117500 7.79249
120000 8.33672
122500 8.81538
125000 9.29267
127500 9.73956
130000 10.2036
132500 10.47
135000 10.861
137500 11.4345
140000 11.8411
142500 12.1732
145000 12.5072
147500 12.745
150000 13.0873
152500 13.4282
155000 13.7352
157500 14.0781
160000 14.4027
162500 14.8106
165000 14.9716
167500 15.4098
170000 15.5532
172500 15.923
175000 15.9638
177500 16.3157
180000 16.4669
182500 16.7994
185000 17.0337
187500 17.2563
190000 17.3124
192500 16.3912
195000 15.5674
197500 14.9293
200000 14.1028
202500 13.4417
205000 12.8111
207500 12.2819
210000 11.721
212500 11.1704
215000 10.6255
217500 10.0428
220000 9.60331
222500 9.1082
225000 8.67498
227500 8.22605
230000 7.79858
232500 7.38688
235000 7.00393
237500 6.59784
240000 6.23104
242500 5.85419
245000 5.45717
247500 5.11059
250000 4.79592
252500 4.44182
255000 4.12492
257500 3.80786
260000 3.4871
262500 3.17469
265000 2.88588
267500 2.59241
270000 2.29595
272500 2.02552
275000 1.73747
277500 1.44399
280000 1.75674
282500 2.11854
285000 2.47072
287500 2.77699
290000 3.07724
292500 3.36441
295000 3.68216
297500 3.9511
300000 4.22244
302500 4.43087
305000 4.69928
307500 4.93562
310000 5.18633
312500 5.42373
315000 5.65449
317500 5.89126
320000 6.11139
322500 6.34292
325000 6.57287
327500 6.83247
330000 7.03589
332500 7.24516
335000 7.42907
337500 7.5986
340000 7.7796
342500 7.96457
345000 8.14465
347500 8.28451
350000 8.45823
352500 8.6849
355000 8.86927
357500 9.03442
360000 9.21521
362500 9.3621
365000 9.443
367500 9.60395
370000 9.8521
372500 10.0098
375000 10.1084
377500 10.2611
380000 10.4062
382500 10.6302
385000 10.7982
387500 10.9438
390000 11.0724
392500 11.2058
395000 11.3256
397500 11.4876
400000 11.5988
402500 11.7504
405000 11.8818
407500 12.0128
410000 12.1222
412500 12.2737
415000 12.3897
417500 12.4382
420000 12.6465
422500 12.5502
425000 12.2188
427500 11.8881
430000 11.6156
432500 11.3405
435000 11.0846
437500 10.818
440000 10.5588
442500 10.3096
445000 10.1747
447500 9.93896
450000 9.70733
452500 9.48208
455000 9.25298
457500 8.96856
460000 8.75091
462500 8.54085
465000 8.32532
467500 8.16707
470000 7.97472
472500 7.73298
475000 7.54118
477500 7.34462
480000 7.14926
482500 6.95357
485000 6.76518
487500 6.59124
490000 6.40191
492500 6.26665
495000 6.1024
497500 5.89254
500000 5.71873
502500 5.55012
505000 5.3794
507500 5.22002
510000 5.04976
512500 4.92754
515000 4.73762
517500 4.60729
520000 4.42545
522500 4.26349
525000 4.14205
527500 3.99254
530000 3.84949
532500 3.71409
535000 3.55483
537500 3.43604
540000 3.29672
542500 3.15006
545000 2.98933
547500 2.86276
550000 2.72855
552500 2.61117
555000 2.46098
557500 2.35341
560000 2.21722
