# time  DeltaF
2500 19.9259
5000 -0.759357
7500 11.5768
10000 17.6219
12500 20.1932
15000 10.905
17500 5.15553
20000 1.32797
22500 -1.42719
25000 0.897187
27500 4.1185
30000 6.48247
32500 8.60692
35000 10.4063
37500 11.8026
40000 13.1311
42500 14.2406
45000 15.3536
47500 16.3059
50000 17.0864
52500 17.8729
55000 16.1797
57500 13.5721
60000 11.5039
62500 9.72612
65000 8.12139
67500 6.83814
70000 5.54211
72500 4.23581
75000 3.17159
77500 2.22632
80000 1.30874
82500 0.457365
85000 -0.302455
87500 -0.929619
90000 -1.57677
92500 -1.29869
95000 -0.0520372
97500 0.908781
100000 1.88695
102500 2.7263
105000 3.55536
107500 4.22779
110000 4.87981
112500 5.61183
115000 6.26142
117500 6.83253
120000 7.44603
122500 8.01148
125000 8.51728
127500 9.03247
130000 9.56511
132500 9.94017
135000 10.4802
137500 10.8921
140000 11.2936
142500 11.6336
145000 12.0107
147500 12.4782
150000 12.719
152500 13.0929
155000 13.0314
157500 12.0974
160000 11.2955
162500 10.5915
165000 9.8672
167500 9.21009
170000 8.66617
172500 8.04163
175000 7.4579
177500 6.92617
180000 6.37352
182500 5.86984
185000 5.40459
187500 4.96424
190000 4.4699
192500 4.09451
195000 3.69263
197500 3.34183
200000 2.98384
202500 2.62153
205000 2.26437
207500 1.93489
210000 1.60845
212500 1.29759
215000 0.961564
217500 0.654999
220000 0.366934
222500 0.0838325
225000 -0.218524
227500 -0.504444
230000 -0.743989
232500 -0.996251
235000 -1.23536
237500 -1.32565
240000 -0.76213
242500 -0.280653
245000 0.182823
247500 0.621378
250000 1.03956
252500 1.4331
255000 1.79371
257500 2.1611
260000 2.47939
262500 2.80489
265000 3.08906
267500 3.34897
270000 3.64505
272500 3.90807
275000 4.19805
277500 4.46395
280000 4.70945
282500 5.01983
285000 5.25568
287500 5.48119
290000 5.68101
292500 5.90669
295000 6.15898
297500 6.42758
300000 6.65308
302500 6.87082
305000 7.08668
307500 7.28744
310000 7.4523
312500 7.66542
315000 7.90711
317500 8.10477
320000 8.29671
322500 8.49943
325000 8.67083
327500 8.84224
330000 9.01905
332500 9.21417
335000 9.38991
337500 9.56377
340000 9.74571
342500 9.94316
345000 10.1028
347500 10.2595
350000 10.4315
352500 10.5838
355000 10.8305
357500 11.0041
360000 11.0936
362500 11.2916
365000 11.3813
367500 11.5361
370000 11.6789
372500 11.8484
375000 11.8853
377500 12.1448
380000 12.2985
382500 12.4374
385000 12.5774
387500 12.7141
390000 12.8065
392500 12.9165
395000 13.0475
397500 13.2071
400000 13.3715
402500 13.5043
405000 13.7247
407500 13.7941
410000 13.9572
412500 13.9808
415000 14.1144
417500 14.2456
420000 14.3644
422500 14.4704
425000 14.5011
427500 14.6311
430000 14.7924
432500 14.9646
435000 14.9817
437500 15.1719
440000 15.3214
442500 15.4273
445000 15.5839
447500 15.657
450000 15.7184
452500 15.8398
455000 15.7188
457500 15.8996
460000 15.983
462500 16.1682
465000 16.3864
467500 16.3129
470000 16.5049
472500 16.4884
475000 16.5859
477500 16.6884
480000 16.7623
482500 16.859
485000 16.8727
487500 17.0653
490000 17.0155
492500 17.2265
495000 17.2041
497500 17.2846
500000 17.3688
502500 17.3921
505000 17.5295
507500 17.5891
510000 17.6923
512500 17.8929
515000 17.9788
517500 17.9276
520000 17.6496
522500 17.3002
525000 16.8766
527500 16.6706
530000 16.4208
532500 16.0534
535000 15.7604
537500 15.3537
540000 15.1274
542500 14.8062
545000 14.5405
