# time  DeltaF
2500 8.38766
5000 8.76861
7500 7.67607
10000 7.75245
12500 7.99633
15000 8.48201
17500 8.47876
20000 8.40846
22500 8.08457
25000 7.38432
27500 7.19099
30000 7.19257
32500 7.19799
35000 7.20919
37500 7.22783
40000 7.26656
42500 7.32023
45000 7.39984
47500 7.48922
50000 7.59969
52500 7.72038
55000 7.86014
57500 7.98949
60000 8.00425
62500 8.00396
65000 8.00272
67500 7.99854
70000 7.98821
72500 7.97184
75000 7.93496
77500 7.87255
80000 7.78357
82500 7.66837
85000 7.51684
87500 7.34423
90000 7.14821
92500 6.9426
95000 6.72882
97500 6.53635
100000 6.32258
102500 6.04754
105000 5.83689
107500 5.74815
110000 5.74826
112500 5.74838
115000 5.74858
117500 5.74904
120000 5.7497
122500 5.75065
125000 5.75206
127500 5.75384
130000 5.75645
132500 5.76055
135000 5.76504
137500 5.77149
140000 5.77755
142500 5.78611
145000 5.7933
147500 5.80758
150000 5.82556
152500 5.8421
155000 5.85616
157500 5.86902
160000 5.88594
162500 5.90772
165000 5.93546
167500 5.95914
170000 5.98937
172500 6.02275
175000 6.06042
177500 6.1008
180000 6.13001
182500 6.1711
185000 6.21851
187500 6.26462
190000 6.31176
192500 6.35867
195000 6.41264
197500 6.45718
200000 6.50081
202500 6.54947
205000 6.60076
207500 6.65232
210000 6.75608
212500 6.85079
215000 6.94078
217500 7.01951
220000 7.06457
222500 7.11524
225000 7.16274
227500 7.21002
230000 7.25536
232500 7.27476
235000 7.27475
237500 7.27473
240000 7.27471
242500 7.27467
245000 7.27462
247500 7.27454
250000 7.27445
252500 7.27431
255000 7.27412
257500 7.27386
260000 7.27347
262500 7.27293
265000 7.27233
267500 7.27149
270000 7.27055
272500 7.2691
275000 7.26773
277500 7.26626
280000 7.26452
282500 7.26256
285000 7.26006
287500 7.25655
290000 7.25258
292500 7.24656
295000 7.239
297500 7.23342
300000 7.22614
302500 7.21698
305000 7.20601
307500 7.19405
310000 7.18112
312500 7.16522
315000 7.15037
317500 7.13399
320000 7.11578
322500 7.09518
325000 7.07422
327500 7.052
330000 7.02772
332500 7.0009
335000 6.97397
337500 6.94421
340000 6.91281
342500 6.88144
345000 6.84782
347500 6.83411
350000 6.83435
352500 6.83462
355000 6.83493
357500 6.83526
360000 6.83569
362500 6.83613
365000 6.83659
367500 6.83712
370000 6.83771
372500 6.83829
375000 6.83902
377500 6.83988
380000 6.84073
382500 6.84167
385000 6.84266
387500 6.84372
390000 6.84501
392500 6.84622
395000 6.84783
397500 6.84916
400000 6.85045
402500 6.85198
405000 6.85349
407500 6.85516
410000 6.85697
412500 6.8586
415000 6.86039
417500 6.86242
420000 6.86472
422500 6.86661
425000 6.8686
427500 6.87073
430000 6.87276
432500 6.87498
435000 6.87724
437500 6.88063
440000 6.8832
442500 6.88597
445000 6.88853
447500 6.89147
450000 6.89481
452500 6.89785
455000 6.901
457500 6.90428
460000 6.9078
462500 6.9115
465000 6.91526
467500 6.9193
470000 6.92358
472500 6.9284
475000 6.93289
477500 6.93713
480000 6.94207
482500 6.94701
485000 6.95376
487500 6.96164
490000 6.96983
492500 6.97803
495000 6.98597
497500 6.99289
500000 6.99848
502500 7.00415
505000 7.01031
507500 7.01632
510000 7.02317
512500 7.02999
515000 7.03636
517500 7.04291
520000 7.05291
522500 7.06465
525000 7.07559
527500 7.08472
530000 7.09311
532500 7.10078
535000 7.1094
537500 7.11752
540000 7.12557
542500 7.1338
545000 7.14138
547500 7.14952
550000 7.15799
552500 7.16694
555000 7.17544
557500 7.1818
560000 7.18174
562500 7.18168
565000 7.1816
567500 7.18151
570000 7.18139
572500 7.18126
575000 7.18112
577500 7.18096
580000 7.18078
582500 7.18058
585000 7.18035
587500 7.18007
590000 7.17976
592500 7.17942
595000 7.17902
597500 7.17855
600000 7.17807
602500 7.17752
605000 7.17696
607500 7.17635
610000 7.17566
612500 7.1749
615000 7.17402
617500 7.17311
620000 7.17211
622500 7.17118
625000 7.16983
627500 7.16857
630000 7.16707
632500 7.16554
635000 7.16374
637500 7.16169
640000 7.15974
642500 7.15778
645000 7.15538
647500 7.15288
650000 7.15047
652500 7.14755
655000 7.14449
657500 7.14117
660000 7.13824
662500 7.13499
665000 7.13182
667500 7.12812
670000 7.12379
672500 7.11931
675000 7.11459
677500 7.10977
680000 7.10538
682500 7.10119
685000 7.09527
687500 7.08865
690000 7.08237
692500 7.07532
695000 7.06855
697500 7.06128
700000 7.05283
702500 7.04524
705000 7.03732
707500 7.02889
710000 7.01958
712500 7.01086
715000 7.00092
717500 6.99102
720000 6.98014
722500 6.96836
725000 6.9576
727500 6.94609
730000 6.93463
732500 6.92252
735000 6.90893
737500 6.89486
740000 6.88293
742500 6.87011
745000 6.85355
747500 6.83883
750000 6.81921
752500 6.80052
755000 6.78532
757500 6.7687
760000 6.75221
762500 6.73538
765000 6.71832
767500 6.70161
770000 6.68502
772500 6.66617
775000 6.64827
777500 6.62836
780000 6.60408
782500 6.57926
785000 6.56014
787500 6.53884
790000 6.52
792500 6.49157
795000 6.46417
797500 6.43724
800000 6.417
802500 6.39506
805000 6.37518
807500 6.36672
810000 6.36683
812500 6.36695
815000 6.36708
817500 6.36722
820000 6.36737
822500 6.36754
825000 6.36769
827500 6.36787
830000 6.36804
832500 6.36823
835000 6.36843
837500 6.36865
840000 6.3689
842500 6.36915
845000 6.36942
847500 6.36971
850000 6.37
852500 6.37032
855000 6.37064
857500 6.37096
860000 6.37131
862500 6.37167
865000 6.37206
867500 6.37247
870000 6.37288
872500 6.37329
875000 6.37372
