# time  DeltaF
2500 20.3144
5000 20.4818
7500 20.528
10000 20.5619
12500 20.5645
15000 20.5691
17500 20.5339
20000 20.562
22500 20.6475
25000 20.3617
27500 19.9392
30000 19.4208
32500 18.8715
35000 18.3356
37500 17.8229
40000 17.3146
42500 16.8191
45000 16.3609
47500 15.8914
50000 15.4634
52500 15.0034
55000 14.5905
57500 14.1845
60000 13.7707
62500 13.3832
65000 13.0295
67500 12.6638
70000 12.3091
72500 11.9449
75000 11.588
77500 11.2475
80000 10.9138
82500 10.5808
85000 10.2555
87500 9.95355
90000 9.64985
92500 9.33803
95000 9.04326
97500 8.75134
100000 8.46065
102500 8.18789
105000 7.8931
107500 7.62124
110000 7.36696
112500 7.10994
115000 6.86118
117500 6.61348
120000 6.36566
122500 6.11576
125000 5.88393
127500 5.63823
130000 5.42544
132500 5.19726
135000 4.95948
137500 4.72162
140000 4.50922
142500 4.30052
145000 4.07923
147500 3.88331
150000 3.6685
152500 3.47334
155000 3.27928
157500 3.0903
160000 2.90488
162500 2.7138
165000 2.52527
167500 2.36072
170000 2.19982
172500 2.04203
175000 1.87451
177500 1.71684
180000 1.57313
182500 1.42851
185000 1.28823
187500 1.14897
190000 1.02429
192500 1.03554
195000 1.1934
197500 1.331
200000 1.43658
202500 1.53145
205000 1.62927
207500 1.7243
210000 1.81106
212500 1.89184
215000 1.9686
217500 2.03686
220000 2.10626
222500 2.17083
225000 2.23361
227500 2.29418
230000 2.34877
232500 2.39805
235000 2.44698
237500 2.49225
240000 2.537
242500 2.58063
245000 2.62314
247500 2.66209
250000 2.70016
252500 2.73771
255000 2.77571
257500 2.80924
260000 2.84186
262500 2.87285
265000 2.90576
267500 2.9374
270000 2.96792
272500 2.99599
275000 3.02374
277500 3.05055
280000 3.076
282500 3.10065
285000 3.1256
287500 3.1488
290000 3.17461
292500 3.19799
295000 3.2202
297500 3.24259
300000 3.263
302500 3.2826
305000 3.30366
307500 3.32254
310000 3.34425
312500 3.36276
315000 3.38076
317500 3.39843
320000 3.41598
322500 3.43305
325000 3.4494
327500 3.46511
330000 3.48247
332500 3.49849
335000 3.51419
337500 3.53049
340000 3.54657
342500 3.56246
345000 3.57722
347500 3.59167
350000 3.60721
352500 3.62184
355000 3.6374
357500 3.65132
360000 3.665
362500 3.67849
365000 3.69106
367500 3.70356
370000 3.71496
372500 3.72638
375000 3.73698
377500 3.7488
380000 3.76032
382500 3.77191
385000 3.78323
387500 3.79455
390000 3.80473
392500 3.815
395000 3.82605
397500 3.83652
400000 3.84684
402500 3.85666
405000 3.86696
407500 3.87642
410000 3.88621
412500 3.89486
415000 3.90398
417500 3.91208
420000 3.92032
422500 3.92938
425000 3.93743
427500 3.94588
430000 3.95428
432500 3.96302
435000 3.97104
437500 3.9789
440000 3.98659
442500 3.99485
445000 4.00278
447500 4.01042
450000 4.01807
452500 4.02625
455000 4.0333
457500 4.04078
460000 4.04807
462500 4.0549
465000 4.06194
467500 4.06897
470000 4.07626
472500 4.08306
475000 4.08989
477500 4.09679
480000 4.10331
482500 4.11034
485000 4.11669
487500 4.12298
490000 4.12975
492500 4.13606
495000 4.14268
497500 4.14963
500000 4.15601
502500 4.16216
505000 4.16863
507500 4.17497
510000 4.18099
512500 4.18716
515000 4.19335
517500 4.19975
520000 4.20595
522500 4.21237
525000 4.21839
527500 4.22484
530000 4.23089
532500 4.23708
535000 4.24339
537500 4.24975
540000 4.25566
542500 4.26155
545000 4.26744
547500 4.2736
550000 4.27912
552500 4.28464
555000 4.29047
557500 4.29564
560000 4.30114
562500 4.30681
565000 4.31206
567500 4.31712
570000 4.3218
572500 4.3266
575000 4.33152
577500 4.33687
580000 4.34209
582500 4.34734
585000 4.35212
587500 4.35769
590000 4.36244
592500 4.36709
595000 4.37202
597500 4.37713
600000 4.3823
602500 4.38719
605000 4.39183
607500 4.3969
610000 4.40182
612500 4.40648
615000 4.41142
617500 4.4163
620000 4.42102
622500 4.42554
625000 4.43009
627500 4.4346
630000 4.439
632500 4.443
635000 4.447
637500 4.45145
640000 4.45604
642500 4.46041
645000 4.46497
647500 4.46944
650000 4.47361
652500 4.47801
655000 4.48209
657500 4.48639
660000 4.49109
662500 4.49543
665000 4.49972
667500 4.50398
670000 4.50835
672500 4.51295
675000 4.51712
677500 4.52129
680000 4.52538
682500 4.52938
685000 4.53348
687500 4.53741
690000 4.54162
692500 4.54606
695000 4.55023
697500 4.55414
700000 4.55782
702500 4.56186
705000 4.56597
707500 4.57029
710000 4.57468
712500 4.57852
715000 4.58238
717500 4.58663
720000 4.59078
722500 4.59454
725000 4.59843
727500 4.60248
730000 4.60603
732500 4.60978
735000 4.61336
737500 4.61704
740000 4.62085
742500 4.62474
745000 4.62851
747500 4.63237
750000 4.63626
752500 4.64014
755000 4.64407
757500 4.64795
760000 4.65173
762500 4.65566
765000 4.65947
767500 4.66316
770000 4.6666
772500 4.67034
775000 4.67407
777500 4.67776
780000 4.68129
782500 4.68451
785000 4.68809
787500 4.69171
790000 4.69519
792500 4.6989
795000 4.7025
797500 4.70613
800000 4.7096
802500 4.71325
805000 4.71648
807500 4.72001
810000 4.72363
812500 4.72711
815000 4.73088
817500 4.73444
820000 4.73805
822500 4.74168
825000 4.74504
827500 4.74839
830000 4.75162
832500 4.75495
835000 4.75817
837500 4.76147
840000 4.76476
842500 4.76811
845000 4.77136
847500 4.77439
850000 4.77765
852500 4.78089
855000 4.78388
857500 4.78681
860000 4.79008
862500 4.79322
865000 4.79653
867500 4.79955
870000 4.80324
872500 4.80635
875000 4.80966
877500 4.81283
880000 4.81589
882500 4.81913
885000 4.82223
887500 4.82564
890000 4.82866
892500 4.83175
895000 4.83476
897500 4.83769
900000 4.84106
902500 4.84427
905000 4.84744
907500 4.85056
910000 4.85364
912500 4.85687
915000 4.86
917500 4.86289
920000 4.86598
922500 4.86936
925000 4.87232
927500 4.87549
930000 4.87851
932500 4.8816
935000 4.88446
937500 4.88722
940000 4.89028
942500 4.89334
945000 4.89624
947500 4.89899
950000 4.90226
952500 4.90516
955000 4.90798
957500 4.91077
960000 4.91357
962500 4.91638
965000 4.91922
967500 4.92215
970000 4.92517
972500 4.92783
975000 4.93066
977500 4.93334
980000 4.93612
982500 4.93914
985000 4.94197
987500 4.94495
990000 4.94779
992500 4.95063
995000 4.95345
997500 4.95643
1e+06 4.95918
