# time  DeltaF
2500 21.2515
5000 20.9242
7500 18.0742
10000 15.5978
12500 13.5922
15000 11.714
17500 10.1369
20000 8.6231
22500 7.26666
25000 6.02157
27500 4.80732
30000 3.74572
32500 2.8426
35000 2.01002
37500 1.26143
40000 0.687732
42500 0.239626
45000 -0.120139
47500 -0.397717
50000 -0.625293
52500 -0.659178
55000 -0.372855
57500 -0.1102
60000 0.108762
62500 0.314078
65000 0.48285
67500 0.650037
70000 0.799285
72500 0.926646
75000 1.05471
77500 1.16953
80000 1.27709
82500 1.3647
85000 1.45032
87500 1.52478
90000 1.59242
92500 1.65868
95000 1.72138
97500 1.7806
100000 1.83814
102500 1.89487
105000 1.94375
107500 1.99231
110000 2.04227
112500 2.08673
115000 2.12806
117500 2.16793
120000 2.20721
122500 2.24527
125000 2.28306
127500 2.31786
130000 2.35037
132500 2.38178
135000 2.41124
137500 2.43862
140000 2.46669
142500 2.4938
145000 2.51921
147500 2.54322
150000 2.56998
152500 2.59363
155000 2.61777
157500 2.63827
160000 2.66088
162500 2.68467
165000 2.70664
167500 2.72903
170000 2.74749
172500 2.76642
175000 2.78631
177500 2.80608
180000 2.82558
182500 2.84417
185000 2.86192
187500 2.88123
190000 2.90025
192500 2.91751
195000 2.93427
197500 2.95067
200000 2.96644
202500 2.98374
205000 3.0004
207500 3.01715
210000 3.03263
212500 3.04736
215000 3.06366
217500 3.07986
220000 3.09525
222500 3.1114
225000 3.12619
227500 3.14135
230000 3.15557
232500 3.16998
235000 3.18323
237500 3.19734
240000 3.20996
242500 3.22263
245000 3.23619
247500 3.24986
250000 3.2629
252500 3.27592
255000 3.28821
257500 3.30013
260000 3.31279
262500 3.32396
265000 3.3363
267500 3.34756
270000 3.3598
272500 3.37173
275000 3.3828
277500 3.39294
280000 3.40387
282500 3.4147
285000 3.4258
287500 3.43617
290000 3.44763
292500 3.45813
295000 3.46778
297500 3.47843
300000 3.48876
302500 3.49908
305000 3.50842
307500 3.51821
310000 3.52877
312500 3.53862
315000 3.54746
317500 3.55753
320000 3.56697
322500 3.5758
325000 3.58439
327500 3.59342
330000 3.60212
332500 3.61023
335000 3.61862
337500 3.62655
340000 3.63466
342500 3.64323
345000 3.65212
347500 3.66034
350000 3.66835
352500 3.67634
355000 3.6845
357500 3.69247
360000 3.70062
362500 3.70822
365000 3.71554
367500 3.72279
370000 3.72993
372500 3.73737
375000 3.74485
377500 3.75146
380000 3.7588
382500 3.76612
385000 3.77329
387500 3.78057
390000 3.78765
392500 3.79445
395000 3.80139
397500 3.80744
400000 3.81428
402500 3.82095
405000 3.82751
407500 3.83402
410000 3.84083
412500 3.84736
415000 3.85331
417500 3.85975
420000 3.86638
422500 3.87265
425000 3.87867
427500 3.88507
430000 3.89096
432500 3.89689
435000 3.90286
437500 3.909
440000 3.91517
442500 3.92161
445000 3.92735
447500 3.93316
450000 3.93894
452500 3.94507
455000 3.95078
457500 3.95666
460000 3.96265
462500 3.96818
465000 3.97345
467500 3.97892
470000 3.98435
472500 3.98983
475000 3.99547
477500 4.00116
480000 4.00651
482500 4.01217
485000 4.018
487500 4.0235
490000 4.02934
492500 4.03505
495000 4.04056
497500 4.04577
500000 4.0509
502500 4.05591
505000 4.06107
507500 4.06575
510000 4.07091
512500 4.07563
515000 4.08052
517500 4.08593
520000 4.09149
522500 4.09643
525000 4.10144
527500 4.1064
530000 4.1119
532500 4.11678
535000 4.122
537500 4.12727
540000 4.13231
542500 4.13683
545000 4.1415
547500 4.14603
550000 4.15079
552500 4.15573
555000 4.16014
557500 4.16446
560000 4.16871
562500 4.17345
565000 4.17762
567500 4.1823
570000 4.18675
572500 4.19087
575000 4.19515
577500 4.19977
580000 4.20432
582500 4.20842
585000 4.21287
587500 4.21685
590000 4.22112
592500 4.22527
595000 4.22957
597500 4.23368
600000 4.2382
602500 4.24252
605000 4.2468
607500 4.2513
610000 4.25542
612500 4.25948
615000 4.26358
617500 4.26767
620000 4.27165
622500 4.27601
625000 4.28015
627500 4.28466
630000 4.28886
632500 4.29293
635000 4.29688
637500 4.30073
640000 4.30452
642500 4.30853
645000 4.31256
647500 4.31647
650000 4.32028
652500 4.32419
655000 4.32826
657500 4.33211
660000 4.3359
662500 4.33976
665000 4.34405
667500 4.34778
670000 4.35149
672500 4.35539
675000 4.35917
677500 4.36298
680000 4.36698
682500 4.37092
685000 4.3748
687500 4.37911
690000 4.38311
692500 4.38677
695000 4.39025
697500 4.39407
700000 4.39781
702500 4.40154
705000 4.40509
707500 4.40889
710000 4.41243
712500 4.41621
715000 4.42009
717500 4.42355
720000 4.42711
722500 4.43063
725000 4.4343
727500 4.43794
730000 4.44163
732500 4.44527
735000 4.44863
737500 4.45179
740000 4.45572
742500 4.45908
745000 4.46269
747500 4.46621
750000 4.46961
752500 4.47309
755000 4.47674
757500 4.48007
760000 4.48371
762500 4.48719
765000 4.49061
767500 4.49402
770000 4.49715
772500 4.50058
775000 4.50371
777500 4.50713
780000 4.5106
782500 4.51404
785000 4.51732
787500 4.52093
790000 4.52433
792500 4.52737
795000 4.53046
797500 4.53369
800000 4.53682
802500 4.5402
805000 4.54339
807500 4.54663
810000 4.54977
812500 4.55309
815000 4.55616
817500 4.55919
820000 4.56252
822500 4.56551
825000 4.56883
827500 4.57202
830000 4.57506
832500 4.57807
835000 4.5812
837500 4.5844
840000 4.58774
842500 4.5907
845000 4.59379
847500 4.59681
850000 4.59999
852500 4.60286
855000 4.60588
857500 4.6088
860000 4.61199
862500 4.61502
865000 4.61793
867500 4.62084
870000 4.62391
872500 4.62682
875000 4.62969
877500 4.6326
880000 4.63563
882500 4.63847
885000 4.6415
887500 4.64454
890000 4.64726
892500 4.65022
895000 4.65313
897500 4.656
900000 4.65882
902500 4.66157
905000 4.66418
907500 4.6671
910000 4.66972
912500 4.67256
915000 4.67529
917500 4.678
920000 4.68053
922500 4.68326
925000 4.68607
927500 4.68884
930000 4.69158
932500 4.69414
935000 4.69693
937500 4.69966
940000 4.70231
942500 4.70487
945000 4.70749
947500 4.71025
950000 4.71289
952500 4.71556
955000 4.71819
957500 4.72084
960000 4.72347
962500 4.72603
965000 4.72867
967500 4.73129
970000 4.73395
972500 4.73675
975000 4.73958
977500 4.74224
980000 4.74476
982500 4.74712
985000 4.74952
987500 4.75202
990000 4.75442
992500 4.75676
995000 4.75921
997500 4.76175
1e+06 4.76429
