# time  DeltaF
2500 13.9024
5000 10.9847
7500 -3.85378
10000 7.55345
12500 15.1569
15000 20.3906
17500 17.1632
20000 9.03769
22500 3.40004
25000 -0.764073
27500 2.52672
30000 6.31051
32500 9.38094
35000 11.9093
37500 14.1228
40000 16.1974
42500 18.1063
45000 19.7317
47500 21.1983
50000 22.2756
52500 22.7883
55000 23.2643
57500 21.1209
60000 17.7335
62500 14.8705
65000 12.3881
67500 10.1692
70000 8.19099
72500 6.49986
75000 4.90313
77500 3.43748
80000 2.073
82500 0.857599
85000 -0.325651
87500 -1.03824
90000 0.431173
92500 1.76553
95000 3.01881
97500 4.17126
100000 5.25976
102500 6.26452
105000 7.19893
107500 8.03245
110000 8.94225
112500 9.77019
115000 10.5545
117500 11.2949
120000 12.04
122500 12.7804
125000 13.4114
127500 14.0665
130000 14.722
132500 15.3051
135000 15.8873
137500 16.4508
140000 17.0241
142500 17.5829
145000 18.1238
147500 18.6044
150000 19.0958
152500 19.5667
155000 18.6635
157500 17.3837
160000 16.2196
162500 15.1556
165000 14.1235
167500 13.1414
170000 12.1921
172500 11.3364
175000 10.518
177500 9.70042
180000 8.94297
182500 8.25842
185000 7.57661
187500 6.91972
190000 6.26795
192500 5.65333
195000 5.05249
197500 4.48231
200000 3.90018
202500 3.36264
205000 2.83263
207500 2.29933
210000 1.80256
212500 1.30491
215000 0.822628
217500 0.40878
220000 0.953787
222500 1.49017
225000 2.05807
227500 2.58005
230000 3.0959
232500 3.59761
235000 4.04068
237500 4.50645
240000 4.94073
242500 5.37334
245000 5.8195
247500 6.2486
250000 6.62002
252500 7.00401
255000 7.38542
257500 7.78872
260000 8.16128
262500 8.49107
265000 8.85187
267500 9.21081
270000 9.53002
272500 9.87004
275000 10.1931
277500 10.5181
280000 10.8276
282500 11.1485
285000 11.4647
287500 11.7603
290000 12.0628
292500 12.3409
295000 12.6414
297500 12.9298
300000 13.216
302500 13.4993
305000 13.7617
307500 14.0387
310000 14.2767
312500 14.532
315000 14.774
317500 15.0315
320000 15.2803
322500 15.5348
325000 15.7731
327500 16.02
330000 16.2508
332500 16.5006
335000 16.2031
337500 15.642
340000 15.1304
342500 14.5962
345000 14.1279
347500 13.6417
350000 13.1883
352500 12.7292
355000 12.3189
357500 11.8924
360000 11.4953
362500 11.1078
365000 10.7159
367500 10.3183
370000 9.93882
372500 9.55938
375000 9.20665
377500 8.85981
380000 8.50233
382500 8.1643
385000 7.83812
387500 7.52884
390000 7.2015
392500 6.89078
395000 6.5779
397500 6.28114
400000 5.98461
402500 5.67694
405000 5.38943
407500 5.10721
410000 4.81652
412500 4.54348
415000 4.26704
417500 4.0038
420000 3.73553
422500 3.49541
425000 3.23527
427500 2.98652
430000 2.74826
432500 2.51088
435000 2.26286
437500 2.41866
440000 2.69373
442500 2.9569
445000 3.20776
447500 3.47203
450000 3.73171
452500 4.00594
455000 4.24953
457500 4.4884
460000 4.72668
462500 4.96012
465000 5.18297
467500 5.41082
470000 5.63334
472500 5.86936
475000 6.07553
477500 6.29864
480000 6.49919
482500 6.70139
485000 6.90716
487500 7.11667
490000 7.31528
492500 7.49561
495000 7.69895
497500 7.88906
500000 8.08502
502500 8.27919
505000 8.47151
507500 8.65136
510000 8.83891
512500 9.03183
515000 9.21496
517500 9.39395
520000 9.56438
522500 9.73418
525000 9.89921
527500 10.0665
530000 10.2435
532500 10.4086
535000 10.5784
537500 10.7445
540000 10.9055
542500 11.0631
545000 11.2141
547500 11.3739
550000 11.5289
552500 11.686
555000 11.8445
557500 11.988
560000 12.1524
562500 12.3095
565000 12.4696
567500 12.626
570000 12.7765
572500 12.9188
575000 13.0733
577500 13.2199
580000 13.36
582500 13.5027
585000 13.6472
587500 13.7854
590000 13.9162
592500 14.0585
595000 14.197
597500 14.3329
600000 14.4656
602500 14.5968
605000 14.7277
607500 14.8573
610000 14.9874
612500 15.1221
615000 15.2425
617500 15.3691
620000 15.502
622500 15.6283
625000 15.7607
627500 15.8885
630000 16.0101
632500 16.1443
635000 16.2646
637500 16.3894
640000 16.5084
642500 16.6347
645000 16.7547
647500 16.8788
650000 16.9932
652500 17.1138
655000 17.224
657500 17.3471
660000 17.4618
662500 17.574
665000 17.6829
667500 17.7998
670000 17.9084
672500 18.025
675000 18.13
677500 18.2394
680000 18.3457
682500 18.4517
685000 18.5539
687500 18.6568
690000 18.766
692500 18.8774
695000 18.9872
697500 19.0911
700000 19.199
702500 19.2969
705000 19.3979
707500 19.501
710000 19.3662
712500 19.0733
715000 18.7967
717500 18.5142
720000 18.2298
722500 17.9714
725000 17.7037
727500 17.4324
730000 17.1721
732500 16.9057
735000 16.6565
737500 16.4104
740000 16.1527
742500 15.9061
745000 15.6599
747500 15.4312
750000 15.1955
752500 14.9669
755000 14.7323
757500 14.5025
760000 14.2861
762500 14.0696
765000 13.8622
767500 13.6462
770000 13.4335
772500 13.2298
775000 13.0282
777500 12.8254
780000 12.6355
782500 12.4596
785000 12.2609
787500 12.089
790000 11.8973
792500 11.7085
795000 11.5186
