# time  DeltaF
2500 20.213
5000 20.3299
7500 20.316
10000 20.3989
12500 20.3804
15000 20.4324
17500 19.8949
20000 19.0897
22500 18.1944
25000 17.3153
27500 16.5175
30000 15.7107
32500 14.9545
35000 14.2569
37500 13.5526
40000 12.898
42500 12.2676
45000 11.6901
47500 11.1068
50000 10.5156
52500 10.0015
55000 9.45842
57500 8.93861
60000 8.48204
62500 8.00208
65000 7.52416
67500 7.08716
70000 6.65036
72500 6.22997
75000 5.84078
77500 5.44356
80000 5.02704
82500 4.65182
85000 4.26153
87500 3.90023
90000 3.56132
92500 3.35921
95000 3.63643
97500 3.83092
100000 3.98831
102500 4.11517
105000 4.23453
107500 4.33842
110000 4.4313
112500 4.52043
115000 4.59223
117500 4.66366
120000 4.7386
122500 4.79738
125000 4.855
127500 4.90897
130000 4.9596
132500 5.00638
135000 5.05341
137500 5.09693
140000 5.14198
142500 5.18403
145000 5.21947
147500 5.25658
150000 5.29366
152500 5.3279
155000 5.36233
157500 5.39369
160000 5.42469
162500 5.45807
165000 5.48601
167500 5.51712
170000 5.54607
172500 5.57694
175000 5.60365
177500 5.63167
180000 5.6584
182500 5.68362
185000 5.70733
187500 5.73149
190000 5.75258
192500 5.77506
195000 5.79727
197500 5.81905
200000 5.83899
202500 5.85784
205000 5.87731
207500 5.898
210000 5.91774
212500 5.93598
215000 5.95544
217500 5.97383
220000 5.99099
222500 6.0086
225000 6.02798
227500 6.04599
230000 6.0626
232500 6.07983
235000 6.09588
237500 6.11253
240000 6.1288
242500 6.14426
245000 6.16009
247500 6.17525
250000 6.19054
252500 6.20586
255000 6.21929
257500 6.23345
260000 6.24671
262500 6.26078
265000 6.27516
267500 6.28837
270000 6.30183
272500 6.31496
275000 6.32775
277500 6.34064
280000 6.35346
282500 6.36624
285000 6.37904
287500 6.39164
290000 6.40301
292500 6.41528
295000 6.42657
297500 6.43849
300000 6.44982
302500 6.45995
305000 6.47238
307500 6.48295
310000 6.49435
312500 6.50538
315000 6.5161
317500 6.5264
320000 6.53677
322500 6.54624
325000 6.55659
327500 6.56754
330000 6.57731
332500 6.58753
335000 6.59718
337500 6.60742
340000 6.61756
342500 6.62713
345000 6.63664
347500 6.64575
350000 6.6543
352500 6.66404
355000 6.67302
357500 6.6814
360000 6.69054
362500 6.69902
365000 6.70842
367500 6.71643
370000 6.72475
372500 6.73295
375000 6.7411
377500 6.74919
380000 6.75772
382500 6.76612
385000 6.77363
387500 6.78211
390000 6.78963
392500 6.79784
395000 6.80501
397500 6.81281
400000 6.82083
402500 6.82831
405000 6.83542
407500 6.84288
410000 6.84989
412500 6.85688
415000 6.86449
417500 6.871
420000 6.87749
422500 6.88392
